Variants,Fitness Score
AELW,0.008525651
AELY,0
AEMA,0.227727056
AEMC,0.026398246
AEMD,0.007200318
AEME,0.014451438
AEMF,0.008343428
AEMG,0.567931536
AEMH,0.013177739
AEMI,0.021953979
AEMK,0.013604004
AEML,0.017130208
AEMM,0.014671826
AEMN,0.021885084
AEMP,0
AEMQ,0.014953877
AEMR,0.00604428
AEMS,0.028452604
AEMT,0.076753763
AEMV,0.010118959
AEMW,0.003081621
AEMY,0.026970928
AENA,0.008860782
AENC,0.019358481
AEND,0.294365406
AENE,0.03123726
AENF,0.023599514
AENG,0.015425896
AENH,0.013236711
AENI,0.005563043
AENK,0.031622983
AENL,0
AENM,0.033479358
AENN,0.016986477
AENP,0
AENQ,0.019854317
AENR,0.012392379
AENS,0.004285903
AENT,0.007332054
AENV,0.01342893
AENW,0.013139639
AENY,0.012956669
AEPA,0.006996432
AEPC,0.013248188
AEPD,0.039536347
AEPE,0.03478281
AEPF,0.011360071
AEPG,0.008174541
AEPH,0.012655579
AEPI,0.008146133
AEPK,0.013463569
AEPL,0
AEPM,0.01101604
AEPN,0.010947979
AEPP,0
AEPQ,0.015936784
AEPR,0
AEPS,0.021083333
AEPT,0
AEPV,0.002094163
AEPW,0.000637755
AEPY,0.008695285
AEQA,0.019093347
AEQC,0.078960663
AEQD,0.948599311
AEQE,0.169750734
AEQF,0.05808556
AEQG,0.012151289
AEQH,0.042482268
AEQI,0.023279845
AEQK,0.093015971
AEQL,0
AEQM,0.073287863
AEQN,0.042821025
AEQP,0.010931666
AEQQ,0.046095528
AEQR,0.015933801
AEQS,0.029094208
AEQT,0.020354315
AEQV,0.038126537
AEQW,0.011611028
AEQY,0.007161785
AERA,0.009788691
AERC,0.012267432
AERD,0.073198936
AERE,0.029228756
AERF,0.009569878
AERG,0
AERH,0
AERI,0
AERK,0.016947002
AERL,0
AERM,0.011611702
AERN,0
AERP,0.007613426
AERQ,0.010327847
AERR,0
AERS,0.008305556
AERT,0
AERV,0
AERW,0.009382196
AERY,0
AESA,0
AESC,0.010901263
AESD,0.019165772
AESE,0
AESF,0
AESG,0.017130208
AESH,0.019577381
AESI,0.007439937
AESK,0.007201271
AESL,0.008305556
AESM,0.009236275
AESN,0.004160359
AESP,0
AESQ,0
AESR,0
AESS,0
AEST,0
AESV,0
AESW,0.004600229
AESY,0
AETA,0
AETC,0.008473939
AETD,0.021492396
AETE,0.012145635
AETF,0.01094623
AETG,0
AETH,0
AETI,0.013630542
AETK,0.01370622
AETL,0.003113124
AETM,0.012905421
AETN,0.010307515
AETP,0
AETQ,0.016896394
AETR,0
AETS,0
AETT,0
AETV,0
AETW,0.008152205
AETY,0.005883225
AEVA,0.03289
AEVC,0.00940239
AEVD,0.016612831
AEVE,0
AEVF,0
AEVG,0.012458333
AEVH,0
AEVI,0
AEVK,0
AEVL,0
AEVM,0.005250382
AEVN,0.027408333
AEVP,0.014055556
AEVQ,0
AEVR,0.006229167
AEVS,0
AEVT,0
AEVV,0.013704167
AEVW,0.008503238
AEVY,0
AEWA,0.00426
AEWC,0.007510849
AEWD,0.036758016
AEWE,0.008527194
AEWF,0.006045457
AEWG,0.036409705
AEWH,0.013224194
AEWI,0.011450666
AEWK,0.0105059
AEWL,0
AEWM,0.004494021
AEWN,0.019063239
AEWP,0
AEWQ,0
AEWR,0
AEWS,0
AEWT,0
AEWV,0.007645366
AEWW,0.056324325
AEWY,0.014420998
AEYA,0.022989146
AEYC,0.015202582
AEYD,0.024660347
AEYE,0.0179397
AEYF,0.055986078
AEYG,0.415556361
AEYH,0.014352058
AEYI,0.021899766
AEYK,0.007687411
AEYL,0.004011453
AEYM,0.032893167
AEYN,0.01695272
AEYP,0
AEYQ,0.016768063
AEYR,0.004609
AEYS,0.00710093
AEYT,0.029272379
AEYV,0.010320709
AEYW,0.003143061
AEYY,0.005844963
AFAA,0.145383334
AFAC,0.012748062
AFAD,0.013186513
AFAE,0
AFAF,0.031145834
AFAG,0.085270371
AFAH,0.012458333
AFAI,0.007212719
AFAK,0.014055556
AFAL,0.18613122
AFAM,0.243629631
AFAN,0
AFAP,0.006739754
AFAQ,0.009136111
AFAR,0
AFAS,0.013156
AFAT,0.006474409
AFAV,0.007027778
AFAW,0.009788691
AFAY,0
AFCA,4.019888911
AFCC,0.235654221
AFCD,0.067275787
AFCE,0
AFCF,0.034260417
AFCG,1.701206906
AFCH,0
AFCI,0
AFCK,0.027408333
AFCL,0.027408333
AFCM,0.528589289
AFCN,0
AFCP,0.017972678
AFCQ,0
AFCR,0.00480848
AFCS,0.140228683
AFCT,0.093765351
AFCV,0.042166667
AFCW,0
AFCY,0
AFDA,0.004216667
AFDC,0
AFDD,0.275584065
AFDE,0
AFDF,0
AFDG,0
AFDH,0
AFDI,0
AFDK,0.011420139
AFDL,0.008061275
AFDM,0
AFDN,0.017130208
AFDP,0
AFDQ,0
AFDR,0
AFDS,0.006852083
AFDT,0.003302209
AFDV,0.008565104
AFDW,0
AFDY,0
AFEA,0.004282552
AFEC,0.015372633
AFED,0.238168655
AFEE,0.027408333
AFEF,0.085014355
AFEG,0.015226852
AFEH,0
AFEI,0
AFEK,0
AFEL,0.003860329
AFEM,0
AFEN,0
AFEP,0.014176724
AFEQ,0
AFER,0
AFES,0
AFET,0
AFEV,0.008305556
AFEW,0
AFEY,0
AFFA,0.230807019
AFFC,0.021926667
AFFD,0.135613792
AFFE,0
AFFF,0.014425439
AFFG,1.459913273
AFFH,0
AFFI,0.049833334
AFFK,0.013051587
AFFL,0.016122549
AFFM,0
AFFN,0
AFFP,0.029020588
AFFQ,0
AFFR,0.003150383
AFFS,0.006938819
AFFT,0.319185656
AFFV,0.07613426
AFFW,0
AFFY,0
AFGA,0.167757903
AFGC,1.717215996
AFGD,0.058274626
AFGE,0.103542593
AFGF,2.974946197
AFGG,0.06325
AFGH,0.243629631
AFGI,0.367271669
AFGK,0
AFGL,1.642994056
AFGM,3.277579879
AFGN,1.111560191
AFGP,0.001971823
AFGQ,0.390220341
AFGR,0.006852083
AFGS,0.179635699
AFGT,0.149160999
AFGV,0.982388582
AFGW,1.378981778
AFGY,0.233776962
AFHA,0.034260417
AFHC,0.017964254
AFHD,0.424354866
AFHE,0.051453893
AFHF,0
AFHG,0
AFHH,0.029539592
AFHI,0.00849755
AFHK,0.058745738
AFHL,0.009451149
AFHM,0.024537082
AFHN,0.037195654
AFHP,0
AFHQ,0.024916667
AFHR,0
AFHS,0
AFHT,0
AFHV,0
AFHW,0.005596009
AFHY,0.003451668
AFIA,0.004606443
AFIC,0
AFID,0.10204805
AFIE,0
AFIF,0
AFIG,0.006374031
AFIH,0.006525794
AFII,0
AFIK,0.009788691
AFIL,0.005518456
AFIM,0.015226852
AFIN,0.009136111
AFIP,0.002425516
AFIQ,0
AFIR,0.002585692
AFIS,0
AFIT,0.002447173
AFIV,0.004493169
AFIW,0
AFIY,0
AFKA,0.008305556
AFKC,0.017896267
AFKD,0.325421709
AFKE,0
AFKF,0
AFKG,0
AFKH,0
AFKI,0
AFKK,0.047709993
AFKL,0
AFKM,0.0206747
AFKN,0.025798541
AFKP,0
AFKQ,0
AFKR,0
AFKS,0
AFKT,0
AFKV,0
AFKW,0.003089277
AFKY,0.001905493
AFLA,0.31671852
AFLC,0.014425439
AFLD,0.035508842
AFLE,0
AFLF,0
AFLG,2.644904181
AFLH,0.005270833
AFLI,0.011916667
AFLK,0.009136111
AFLL,0.007475
AFLM,0
AFLN,0.007613426
AFLP,0.080287037
AFLQ,0.006090741
AFLR,0.003187016
AFLS,0.02088254
AFLT,0.356879342
AFLV,0.028214461
AFLW,0
AFLY,0
AFMA,0.370382885
AFMC,0.011420139
AFMD,0.008948144
AFME,0.016122549
AFMF,0
AFMG,1.116635808
AFMH,0
AFMI,0.034260417
AFMK,0
AFML,0.008305556
AFMM,0.018272222
AFMN,0
AFMP,0.019577381
AFMQ,0
AFMR,0
AFMS,0.033499074
AFMT,0.072399371
AFMV,0.009136111
AFMW,0
AFMY,0
AFNA,0.006604418
AFNC,0
AFND,0.189616997
AFNE,0
AFNF,0
AFNG,0
AFNH,0.009451149
AFNI,0
AFNK,0.019577381
AFNL,0
AFNM,0
AFNN,0
AFNP,0
AFNQ,0.011420139
AFNR,0
AFNS,0
AFNT,0.004894345
AFNV,0
AFNW,0
AFNY,0
AFPA,0
AFPC,0.032245098
AFPD,0.04977683
AFPE,0.049833334
AFPF,0
AFPG,0.008061275
AFPH,0
AFPI,0
AFPK,0.022840278
AFPL,0
AFPM,0
AFPN,0
AFPP,0
AFPQ,0
AFPR,0
AFPS,0
AFPT,0
AFPV,0.010151235
AFPW,0
AFPY,0
AFQA,0
AFQC,0.058164444
AFQD,0.780771189
AFQE,0.121148839
AFQF,0.049247696
AFQG,0.009924336
AFQH,0.037435871
AFQI,0.02431544
AFQK,0.073443929
AFQL,0.017912235
AFQM,0.06970251
AFQN,0.042288436
AFQP,0
AFQQ,0.039813365
AFQR,0.01236891
AFQS,0
AFQT,0.016962292
AFQV,0.031772795
AFQW,0.009676064
AFQY,0.005968282
AFRA,0.003654444
AFRC,0.013051587
AFRD,0.068615136
AFRE,0
AFRF,0
AFRG,0
AFRH,0
AFRI,0
AFRK,0.011420139
AFRL,0
AFRM,0
AFRN,0
AFRP,0.003860329
AFRQ,0.008061275
AFRR,0
AFRS,0
AFRT,0
AFRV,0.005270833
AFRW,0
AFRY,0
AFSA,0.01270585
AFSC,0.0186875
AFSD,0.024129983
AFSE,0.012748062
AFSF,0
AFSG,0.007830952
AFSH,0
AFSI,0
AFSK,0.009290961
AFSL,0.007100605
AFSM,0.010748366
AFSN,0
AFSP,0.001292846
AFSQ,0
AFSR,0
AFSS,0.007308889
AFST,0.008728769
AFSV,0
AFSW,0
AFSY,0
AFTA,0.002585692
AFTC,0
AFTD,0.027059236
AFTE,0
AFTF,0
AFTG,0
AFTH,0.007613426
AFTI,0.017130208
AFTK,0.008061275
AFTL,0
AFTM,0
AFTN,0.021926667
AFTP,0.004493169
AFTQ,0
AFTR,0
AFTS,0.00445664
AFTT,0
AFTV,0.004216667
AFTW,0
AFTY,0
AFVA,0.014488987
AFVC,0.003806713
AFVD,0.019084165
AFVE,0
AFVF,0.009451149
AFVG,0.382574655
AFVH,0.00715
AFVI,0
AFVK,0.004152778
AFVL,0
AFVM,0.005593537
AFVN,0
AFVP,0.00521071
AFVQ,0
AFVR,0.002700328
AFVS,0.006403816
AFVT,0.004829662
AFVV,0.007613426
AFVW,0
AFVY,0
AFWA,0.011916667
AFWC,0
AFWD,0.046278872
AFWE,0.009309009
AFWF,0.007840371
AFWG,0
AFWH,0.017825396
AFWI,0
AFWK,0.012688824
AFWL,0
AFWM,0.006537944
AFWN,0.028797248
AFWP,0.011420139
AFWQ,0.027297093
AFWR,0
AFWS,0
AFWT,0
AFWV,0.009745768
AFWW,0.071798236
AFWY,0.018382861
AFYA,0.024916667
AFYC,0.017130208
AFYD,0.031047733
AFYE,0.0195845
AFYF,0
AFYG,0.639527781
AFYH,0
AFYI,0
AFYK,0.009284707
AFYL,0
AFYM,0
AFYN,0.042166667
AFYP,0.024362963
AFYQ,0
AFYR,0
AFYS,0.013369919
AFYT,0.006090741
AFYV,0.008841398
AFYW,0.00400655
AFYY,0
AGAA,0.028850877
AGAC,0
AGAD,0.005449149
AGAE,0
AGAF,0.017130208
AGAG,0.015226852
AGAH,0
AGAI,0.006125869
AGAK,0
AGAL,0
AGAM,0.100140427
AGAN,0
AGAP,0.005710069
AGAQ,0.021083333
AGAR,0.006852083
AGAS,0.005171384
AGAT,0
AGAV,0.013051587
AGAW,0
AGAY,0.011916667
AGCA,1.211736849
AGCC,0.151019905
AGCD,0.029745847
AGCE,0.011182537
AGCF,0.027295903
AGCG,0.109633334
AGCH,0.009510961
AGCI,0.038967004
AGCK,0.016277313
AGCL,0
AGCM,0.058816661
AGCN,0.008284739
AGCP,0.018272222
AGCQ,0.01642941
AGCR,0.030453704
AGCS,0.017130208
AGCT,0.042166667
AGCV,0.025983461
AGCW,0.007912985
AGCY,0.007055815
AGDA,0
AGDC,0.024182446
AGDD,0.331192793
AGDE,0.035747041
AGDF,0.058347739
AGDG,0.007605589
AGDH,0
AGDI,0.009831942
AGDK,0.027045174
AGDL,0.010151235
AGDM,0.013092801
AGDN,0.0192331
AGDP,0
AGDQ,0.023917552
AGDR,0
AGDS,0
AGDT,0
AGDV,0
AGDW,0.021238617
AGDY,0
AGEA,0
AGEC,0.032728284
AGED,0.349838949
AGEE,0
AGEF,0.138177373
AGEG,0.019904978
AGEH,0
AGEI,0.02978754
AGEK,0.071139909
AGEL,0
AGEM,0.018044486
AGEN,0.01507454
AGEP,0
AGEQ,0
AGER,0
AGES,0
AGET,0
AGEV,0
AGEW,0.006696708
AGEY,0.021083333
AGFA,0.024183824
AGFC,0.044222312
AGFD,0.05091908
AGFE,0.009729253
AGFF,0.011606716
AGFG,0.509011908
AGFH,0
AGFI,0.014831125
AGFK,0
AGFL,0
AGFM,0.008623071
AGFN,0.009063319
AGFP,0
AGFQ,0.024916667
AGFR,0.019577381
AGFS,0
AGFT,0.088413979
AGFV,0.021083333
AGFW,0.014950953
AGFY,0.003761913
AGGA,0.096169591
AGGC,0.149500001
AGGD,0.029248288
AGGE,0.017130208
AGGF,0.230807019
AGGG,0.009788691
AGGH,0.008061275
AGGI,0.080612746
AGGK,0
AGGL,0.11420139
AGGM,0.250250001
AGGN,0.010541667
AGGP,0
AGGQ,0
AGGR,0.010678571
AGGS,0.004282552
AGGT,0.042166667
AGGV,0.042166667
AGGW,0.082225
AGGY,0
AGHA,0.017130208
AGHC,0.026028433
AGHD,0.424205805
AGHE,0.066069746
AGHF,0.112177001
AGHG,0.005464035
AGHH,0.033539414
AGHI,0.008610697
AGHK,0.077673512
AGHL,0
AGHM,0.020264738
AGHN,0.035964519
AGHP,0
AGHQ,0
AGHR,0.014425439
AGHS,0
AGHT,0
AGHV,0.022066431
AGHW,0.006720095
AGHY,0.004145014
AGIA,0
AGIC,0.016942048
AGID,0.090849858
AGIE,0.023291971
AGIF,0.044115844
AGIG,0.014643879
AGIH,0
AGII,0
AGIK,0.02212735
AGIL,0
AGIM,0.011117181
AGIN,0
AGIP,0
AGIQ,0.014393084
AGIR,0
AGIS,0
AGIT,0
AGIV,0
AGIW,0.016478392
AGIY,0
AGKA,0.010596038
AGKC,0.029014899
AGKD,0.364010321
AGKE,0.051462218
AGKF,0.025922602
AGKG,0.014536101
AGKH,0.019268556
AGKI,0.008016298
AGKK,0.070587157
AGKL,0.019433094
AGKM,0.01910632
AGKN,0.027912387
AGKP,0
AGKQ,0
AGKR,0.021083333
AGKS,0
AGKT,0.013693951
AGKV,0.01363108
AGKW,0.004151199
AGKY,0.002560496
AGLA,0.021412761
AGLC,0
AGLD,0.016727621
AGLE,0
AGLF,0
AGLG,0.482008623
AGLH,0.018272222
AGLI,0
AGLK,0
AGLL,0.010819079
AGLM,0
AGLN,0
AGLP,0
AGLQ,0
AGLR,0
AGLS,0.005770175
AGLT,0.042166667
AGLV,0.007407658
AGLW,0.024916667
AGLY,0
AGMA,0.013051587
AGMC,0.017697523
AGMD,0.003721276
AGME,0
AGMF,0.004914989
AGMG,0.084333334
AGMH,0
AGMI,0.014595254
AGMK,0.008920999
AGML,0.012458333
AGMM,0.007238864
AGMN,0.01312643
AGMP,0.013051587
AGMQ,0.009292442
AGMR,0
AGMS,0.010963333
AGMT,0
AGMV,0.018272222
AGMW,0.001937118
AGMY,0.016954023
AGNA,0
AGNC,0.017678799
AGND,0.207238779
AGNE,0.02449406
AGNF,0.018937611
AGNG,0.00916489
AGNH,0.011332016
AGNI,0.005037962
AGNK,0.028248387
AGNL,0
AGNM,0.02250129
AGNN,0.013878605
AGNP,0
AGNQ,0.016806415
AGNR,0
AGNS,0
AGNT,0
AGNV,0
AGNW,0.011251344
AGNY,0.011094668
AGPA,0
AGPC,0
AGPD,0.024983207
AGPE,0.02448048
AGPF,0
AGPG,0
AGPH,0
AGPI,0
AGPK,0
AGPL,0.006852083
AGPM,0.006645432
AGPN,0.008028675
AGPP,0
AGPQ,0
AGPR,0
AGPS,0
AGPT,0
AGPV,0.016122549
AGPW,0
AGPY,0
AGQA,0
AGQC,0.095581088
AGQD,0.885210886
AGQE,0.176432749
AGQF,0.061783142
AGQG,0.009569271
AGQH,0.048207485
AGQI,0.02794488
AGQK,0.110135677
AGQL,0.024916667
AGQM,0.065289306
AGQN,0
AGQP,0
AGQQ,0.051720011
AGQR,0
AGQS,0
AGQT,0
AGQV,0.043274095
AGQW,0.013178662
AGQY,0.008128715
AGRA,0
AGRC,0
AGRD,0.065337652
AGRE,0
AGRF,0
AGRG,0
AGRH,0
AGRI,0
AGRK,0
AGRL,0
AGRM,0
AGRN,0
AGRP,0
AGRQ,0
AGRR,0
AGRS,0.004152778
AGRT,0.004493169
AGRV,0
AGRW,0
AGRY,0
AGSA,0.007830952
AGSC,0.082225
AGSD,0.012110943
AGSE,0
AGSF,0
AGSG,0
AGSH,0
AGSI,0
AGSK,0
AGSL,0
AGSM,0.017130208
AGSN,0
AGSP,0.004493169
AGSQ,0.015226852
AGSR,0
AGSS,0
AGST,0.00583156
AGSV,0.007613426
AGSW,0
AGSY,0.012458333
AGTA,0
AGTC,0
AGTD,0.013581148
AGTE,0.008548216
AGTF,0
AGTG,0
AGTH,0
AGTI,0
AGTK,0.010989449
AGTL,0
AGTM,0.007785202
AGTN,0.007558992
AGTP,0
AGTQ,0.042166667
AGTR,0
AGTS,0
AGTT,0
AGTV,0.011916667
AGTW,0.006265611
AGTY,0.004521721
AGVA,0.003262897
AGVC,0
AGVD,0.013105914
AGVE,0
AGVF,0
AGVG,0
AGVH,0
AGVI,0
AGVK,0
AGVL,0
AGVM,0
AGVN,0
AGVP,0
AGVQ,0
AGVR,0
AGVS,0.003754566
AGVT,0.007027778
AGVV,0.006229167
AGVW,0.008159146
AGVY,0
AGWA,0
AGWC,0.006156557
AGWD,0.023227567
AGWE,0.006001522
AGWF,0.004354303
AGWG,0.042166667
AGWH,0
AGWI,0
AGWK,0.008423479
AGWL,0.012181482
AGWM,0.002711021
AGWN,0.013979981
AGWP,0
AGWQ,0
AGWR,0
AGWS,0
AGWT,0
AGWV,0.028850877
AGWW,0.043289677
AGWY,0
AGYA,0
AGYC,0.012461383
AGYD,0.015582992
AGYE,0.012626135
AGYF,0.040324554
AGYG,0.22160225
AGYH,0.011028302
AGYI,0.017801203
AGYK,0.006163655
AGYL,0
AGYM,0.01984282
AGYN,0.012432237
AGYP,0.018272222
AGYQ,0
AGYR,0
AGYS,0
AGYT,0.024916667
AGYV,0
AGYW,0.00241569
AGYY,0.004492314
AHAA,2.451523161
AHAC,0.085477646
AHAD,0.024578394
AHAE,0.022762194
AHAF,0.061210073
AHAG,0.206673929
AHAH,0
AHAI,0
AHAK,0.024477486
AHAL,0.164450001
AHAM,0.640289724
AHAN,0.0258837
AHAP,0.011420139
AHAQ,0.024916667
AHAR,0
AHAS,0.017130208
AHAT,0.024916667
AHAV,0
AHAW,0
AHAY,0.018117909
AHCA,9.913088327
AHCC,0.61055767
AHCD,0.109336734
AHCE,0.035998548
AHCF,0.119151246
AHCG,3.610627047
AHCH,0.029746487
AHCI,0.173808581
AHCK,0.045669869
AHCL,0.054454986
AHCM,0.306466088
AHCN,0.030901425
AHCP,0.029464322
AHCQ,0.054104477
AHCR,0.021695444
AHCS,0.116331246
AHCT,0.105416667
AHCV,0.104474337
AHCW,0.03181654
AHCY,0.02837003
AHDA,0
AHDC,0.034157111
AHDD,0.425313391
AHDE,0.04020436
AHDF,0.088984336
AHDG,0.023444585
AHDH,0.013686169
AHDI,0.015321522
AHDK,0.026510948
AHDL,0
AHDM,0.023834335
AHDN,0.02506325
AHDP,0
AHDQ,0.027517969
AHDR,0
AHDS,0
AHDT,0
AHDV,0.029415275
AHDW,0.029835084
AHDY,0.033416831
AHEA,0.019577381
AHEC,0.044036828
AHED,0.42796497
AHEE,0.057351856
AHEF,0.200742047
AHEG,0.058449835
AHEH,0.05091946
AHEI,0.044219023
AHEK,0.066429451
AHEL,0
AHEM,0.031291535
AHEN,0.018713027
AHEP,0
AHEQ,0.01565562
AHER,0
AHES,0
AHET,0
AHEV,0.022840278
AHEW,0.008961367
AHEY,0.020873422
AHFA,0.464750003
AHFC,0.252434983
AHFD,0.264262723
AHFE,0.044222138
AHFF,0.071536231
AHFG,2.443909735
AHFH,0.027938192
AHFI,0.09340366
AHFK,0.051084797
AHFL,0
AHFM,0.063439483
AHFN,0.047731223
AHFP,0.028850877
AHFQ,0
AHFR,0
AHFS,0.167495371
AHFT,2.251398822
AHFV,0.084333334
AHFW,0.084878378
AHFY,0.021356837
AHGA,1.233375007
AHGC,1.575553518
AHGD,0.11355638
AHGE,0
AHGF,2.765750015
AHGG,0.102781251
AHGH,0.411125002
AHGI,0.189750001
AHGK,0
AHGL,1.032593029
AHGM,3.338833351
AHGN,0.411125002
AHGP,0.010151235
AHGQ,0.082225
AHGR,0
AHGS,0.332815478
AHGT,0.38542969
AHGV,0.600373019
AHGW,0.133485217
AHGY,0.137041667
AHHA,0.064472464
AHHC,0.069265664
AHHD,1.026346122
AHHE,0.139998943
AHHF,0.322316408
AHHG,0.03173308
AHHH,0.069046905
AHHI,0.02528075
AHHK,0.143448983
AHHL,0.027962227
AHHM,0.069502517
AHHN,0.088298113
AHHP,0.062052669
AHHQ,0.059752782
AHHR,0.027973585
AHHS,0.031670335
AHHT,0.058670622
AHHV,0.058401257
AHHW,0.017785477
AHHY,0.01097024
AHIA,0
AHIC,0.033179115
AHID,0.16175973
AHIE,0.036320956
AHIF,0.093282914
AHIG,0.062586952
AHIH,0.018840731
AHII,0.027774053
AHIK,0.030073423
AHIL,0
AHIM,0.028059707
AHIN,0.021725414
AHIP,0
AHIQ,0.02295998
AHIR,0.00488581
AHIS,0
AHIT,0
AHIV,0.016902147
AHIW,0.032094739
AHIY,0.020316704
AHKA,0.04647173
AHKC,0.061155995
AHKD,0.697555775
AHKE,0.086369145
AHKF,0.05899364
AHKG,0.066864362
AHKH,0.031418534
AHKI,0.018641185
AHKK,0.103251941
AHKL,0.022965425
AHKM,0.05190206
AHKN,0.054277787
AHKP,0.037225445
AHKQ,0.033932881
AHKR,0.019759021
AHKS,0.02158789
AHKT,0.028705615
AHKV,0.028573824
AHKW,0.008701852
AHKY,0.005367379
AHLA,0.906583338
AHLC,0.118668446
AHLD,0.067958957
AHLE,0.02745379
AHLF,0.020152598
AHLG,4.519339006
AHLH,0
AHLI,0.031320032
AHLK,0
AHLL,0.015661905
AHLM,0.027132435
AHLN,0.015818272
AHLP,0.104412699
AHLQ,0
AHLR,0
AHLS,0.094875001
AHLT,1.843833343
AHLV,0.027408333
AHLW,0.024251565
AHLY,0.009909007
AHMA,1.351335866
AHMC,0.107017551
AHMD,0.020458868
AHME,0.040054334
AHMF,0.032090295
AHMG,3.268888005
AHMH,0.038742284
AHMI,0.097372397
AHMK,0.03743782
AHML,0.024791912
AHMM,0
AHMN,0.073231233
AHMP,0
AHMQ,0.045771077
AHMR,0
AHMS,0.145102942
AHMT,0.249166668
AHMV,0.038253867
AHMW,0.011649805
AHMY,0.101961308
AHNA,0.034516738
AHNC,0.051518149
AHND,0.549067542
AHNE,0.056835595
AHNF,0.059585597
AHNG,0.058285901
AHNH,0.025546619
AHNI,0.016197353
AHNK,0.057128877
AHNL,0
AHNM,0.084509292
AHNN,0.037313027
AHNP,0
AHNQ,0.039893424
AHNR,0.01836939
AHNS,0.010636307
AHNT,0
AHNV,0.03332652
AHNW,0.032608588
AHNY,0.03215451
AHPA,0.035847433
AHPC,0.04637343
AHPD,0.096997219
AHPE,0.083240732
AHPF,0.037726196
AHPG,0.040625639
AHPH,0.032126182
AHPI,0.031196573
AHPK,0.031991662
AHPL,0.011858227
AHPM,0.03657435
AHPN,0.031631142
AHPP,0
AHPQ,0.042118295
AHPR,0.007878712
AHPS,0
AHPT,0
AHPV,0.006835697
AHPW,0.002081738
AHPY,0.028382859
AHQA,0.061419632
AHQC,0.173527052
AHQD,1.461131249
AHQE,0.255050726
AHQF,0.121108278
AHQG,0.037914284
AHQH,0.067706203
AHQI,0.055973074
AHQK,0.138764317
AHQL,0.02929395
AHQM,0.152766042
AHQN,0.077675068
AHQP,0.0224028
AHQQ,0.076484348
AHQR,0.019504143
AHQS,0.059624192
AHQT,0.041713098
AHQV,0.078134588
AHQW,0.023795052
AHQY,0.014676998
AHRA,0.021083333
AHRC,0.028278962
AHRD,0.118267277
AHRE,0.046065802
AHRF,0.020929817
AHRG,0
AHRH,0
AHRI,0.040725258
AHRK,0.021083333
AHRL,0.009788691
AHRM,0
AHRN,0.022840278
AHRP,0
AHRQ,0.021083333
AHRR,0
AHRS,0.009788691
AHRT,0.010151235
AHRV,0
AHRW,0.020168513
AHRY,0.014996021
AHSA,0.361790002
AHSC,0.038158346
AHSD,0.047020696
AHSE,0.018282541
AHSF,0
AHSG,0.024916667
AHSH,0.022840278
AHSI,0.028492113
AHSK,0.017111407
AHSL,0.018272222
AHSM,0
AHSN,0.012020202
AHSP,0
AHSQ,0.054816667
AHSR,0
AHSS,0
AHST,0
AHSV,0
AHSW,0.015015914
AHSY,0
AHTA,0.024916667
AHTC,0.02966184
AHTD,0.052728763
AHTE,0.029066414
AHTF,0.036351853
AHTG,0.043871742
AHTH,0.0182892
AHTI,0.052199761
AHTK,0.032568241
AHTL,0.017130208
AHTM,0.04284728
AHTN,0.029780698
AHTP,0
AHTQ,0.044654386
AHTR,0
AHTS,0
AHTT,0
AHTV,0.006375171
AHTW,0.026610152
AHTY,0.019203825
AHVA,0.024183824
AHVC,0
AHVD,0.029437594
AHVE,0
AHVF,0.018286318
AHVG,0.616687503
AHVH,0
AHVI,0
AHVK,0.010995122
AHVL,0
AHVM,0
AHVN,0
AHVP,0.00480848
AHVQ,0
AHVR,0
AHVS,0
AHVT,0.110799646
AHVV,0
AHVW,0
AHVY,0
AHWA,0
AHWC,0.026290675
AHWD,0.09018095
AHWE,0.020406915
AHWF,0.020076644
AHWG,0.180948088
AHWH,0.033569611
AHWI,0.04385167
AHWK,0.024963752
AHWL,0.022944327
AHWM,0.014920597
AHWN,0.055077928
AHWP,0
AHWQ,0.054604281
AHWR,0.010776178
AHWS,0
AHWT,0.01125235
AHWV,0.024955747
AHWW,0.183851968
AHWY,0.047072537
AHYA,0.117788881
AHYC,0.053214512
AHYD,0.060500914
AHYE,0.042932521
AHYF,0.185926809
AHYG,2.065222167
AHYH,0.036432692
AHYI,0.083867727
AHYK,0.018266558
AHYL,0.012438181
AHYM,0.109208586
AHYN,0.048980171
AHYP,0.032781364
AHYQ,0.04431523
AHYR,0.008986084
AHYS,0.023178618
AHYT,0.095549915
AHYV,0.03368851
AHYW,0.010259475
AHYY,0.019078933
AIAA,2.140590845
AIAC,0.119166667
AIAD,0.012418053
AIAE,0
AIAF,0.020054878
AIAG,0.317936668
AIAH,0
AIAI,0.011420139
AIAK,0
AIAL,0.40597306
AIAM,0.749161115
AIAN,0.011420139
AIAP,0.00445664
AIAQ,0
AIAR,0.005171384
AIAS,0.028713492
AIAT,0.017682796
AIAV,0.037163842
AIAW,0.014425439
AIAY,0.028111111
AICA,4.493524147
AICC,0.628779415
AICD,0.062088207
AICE,0.024785747
AICF,0.092315742
AICG,2.437899136
AICH,0
AICI,0.113292289
AICK,0
AICL,0.07917963
AICM,0.242447919
AICN,0
AICP,0.014815315
AICQ,0.017130208
AICR,0.006684959
AICS,0.481722225
AICT,0.730888893
AICV,0.115403509
AICW,0.024650749
AICY,0.02198047
AIDA,0
AIDC,0
AIDD,0.160411492
AIDE,0
AIDF,0
AIDG,0.009788691
AIDH,0
AIDI,0
